Query genome	Reference genome	ANI_tw	AF
AI2983_v1_c2	AI2710_v1_c2	98.941	71.9419142455
AI2983_v1_c2	AI2924_v1_c2	98.948	54.9014854733
AI2984_v2_c3	AI3004_v1_c2	99.752	64.9896889342
AI2985_v1_c2	AH0327_v1_c2	99.825	100.00
AI2985_v1_c2	AI2781_v1_c2	99.930	100.00
AI2985_v1_c3	AI2781_v1_c2	98.265	51.419432162
AI2985_v1_c4	AI2682_v1_c2	96.472	100.00
AI2985_v1_c4	AI3060_v5_c4	99.958	100.00
AI2985_v1_c5	AI3057_v1_c3	99.990	100.00
AI2989_v1_c2	AI2723_v1_c2	99.967	100.00
AI2989_v1_c2	AI2903_v1_c2	98.479	78.5710914018
AI2989_v1_c2	AI2937_v1_c2	98.961	84.136067997
AI2989_v1_c2	AN2355_v1_c2	98.777	66.5191303277
AI2989_v1_c3	AI2740_v1_c3	100.000	100.00
AI2989_v1_c3	AI2784_v1_c3	99.985	100.00
AI2989_v1_c3	AI2821_v1_c2	99.992	100.00
AI2989_v1_c3	AI2896_v1_c3	99.992	100.00
AI2989_v1_c3	AI2923_v1_c3	99.991	95.7942257818
AI2989_v1_c3	AI2959_v1_c5	99.994	100.00
AI2989_v1_c3	AI3008_v1_c4	99.988	100.00
AI2989_v1_c4	AI2660_v1_c3	99.920	83.238891547
AI2989_v1_c4	AI2686_v1_c3	98.894	63.3200478469
AI2989_v1_c4	AI2818_v1_c4	99.480	89.2273604466
AI2991_v1_c3	AI2723_v1_c2	98.658	60.1565513929
AI2991_v1_c3	AI2907_v1_c2	98.220	67.6198238873
AI2991_v1_c3	AI2923_v1_c2	97.970	60.111815562
AI2991_v1_c4	AI2675_v1_c3	99.936	81.0775808458
AI2991_v1_c4	AI2694_v1_c4	99.937	81.2487251244
AI2991_v1_c4	AI2823_v5_c3	99.978	81.8234266169
AI2991_v1_c4	AI2917_v1_c2	99.979	83.8744216418
AI2991_v1_c4	AI2935_v1_c5	99.980	83.6890982587
AI2991_v1_c4	AI3000_v1_c4	99.980	83.6890982587
AI2991_v1_c4	AI3063_v1_c3	99.977	82.9415858209
AI2991_v1_c4	AN2343_v1_c4	99.662	75.9776554726
AI2991_v1_c4	AN2363_v1_c2	99.975	80.8279166667
AI2992_v5_c2	AI2624_v1_c2	99.951	68.7570689378
AI2993_v1_c2	AI3065_v1_c2	99.983	100.00
AI2993_v1_c3	AI2671_v1_c3	99.580	69.0631863727
AI2993_v1_c3	AI2748_v1_c3	99.403	51.6811489646
AI2993_v1_c3	AI2765_v1_c3	99.970	100.00
AI2993_v1_c3	AI2962_v1_c3	98.942	81.1050701403
AI2993_v1_c4	AI2697_v1_c2	99.937	100.00
AI2993_v1_c4	AI2818_v1_c3	99.996	100.00
AI2993_v1_c4	AI2854_v1_c4	100.000	100.00
AI2993_v1_c4	AI2888_v1_c4	99.998	100.00
AI2993_v1_c4	AI2922_v1_c3	99.998	100.00
AI2993_v1_c4	AI3038_v1_c2	99.963	100.00
AI2993_v1_c5	AI2594_v1_c6	97.620	88.1766850321
AI2994_v1_c3	AI2698_v1_c2	99.963	100.00
AI2994_v1_c3	AI2782_v5_c3	99.993	100.00
AI2994_v1_c3	AI2850_v1_c5	99.998	100.00
AI2994_v1_c3	AI2882_v1_c3	99.994	100.00
AI2994_v1_c3	AI2912_v1_c2	99.997	95.9938600629
AI2996_v1_c2	AI2998_v1_c2	100.000	100.00
AI2996_v1_c3	AI2769_v1_c5	99.999	57.6171369048
AI2996_v1_c3	AI2989_v1_c4	99.501	74.1928988095
AI2996_v1_c3	AI3043_v5_c3	99.295	69.6415892857
AI2996_v1_c4	AI2618_v1_c2	99.983	63.8291201885
AI2996_v1_c4	AI2694_v1_c4	99.962	100.00
AI2996_v1_c4	AI2782_v5_c3	99.993	100.00
AI2996_v1_c4	AI2884_v1_c2	99.963	100.00
AI2996_v1_c4	AI2952_v1_c3	99.962	100.00
AI2996_v1_c4	AI3021_v1_c3	99.996	100.00
AI2996_v1_c4	AN2352_v1_c4	99.777	100.00
AI2998_v1_c3	AI2883_v1_c2	99.162	54.536827381
AI2998_v1_c3	AI2919_v1_c4	99.579	65.567625
AI2998_v1_c3	AI2967_v1_c2	99.279	75.4345
AI2998_v1_c3	AI2985_v1_c4	97.329	50.2106904762
AI2998_v1_c3	AI3012_v1_c3	99.524	58.0105892857
AI2998_v1_c3	AN2337_v1_c3	99.736	100.00
AI2998_v1_c4	AI2636_v1_c4	99.998	90.6621602514
AI2998_v1_c4	AI2693_v1_c3	99.962	100.00
AI2998_v1_c4	AI2765_v1_c4	100.000	100.00
AI2998_v1_c4	AI2850_v1_c5	99.998	100.00
AI2998_v1_c4	AI2935_v1_c5	100.000	100.00
AI2998_v1_c4	AI2968_v1_c3	99.995	51.5163315004
AI2998_v1_c4	AI2999_v1_c3	100.000	100.00
AI2998_v1_c4	AI3036_v1_c4	99.950	100.00
AI2998_v1_c4	AN2358_v1_c8	99.777	100.00
AI2999_v1_c2	AI2719_v1_c2	95.949	79.1287268994
AI2999_v1_c3	AI2673_v1_c3	99.964	100.00
AI2999_v1_c3	AI2755_v2_c3	99.992	100.00
AI2999_v1_c3	AI2821_v1_c2	99.996	100.00
AI2999_v1_c3	AI3018_v1_c5	99.998	100.00
AI2999_v1_c3	AI3062_v1_c3	99.990	70.6406755695
AI2999_v1_c3	AN2351_v1_c3	99.776	100.00
AI3000_v1_c2	AI2996_v1_c2	99.980	84.6002213708
AI3000_v1_c3	AI2622_v1_c2	99.577	77.5949278664
AI3000_v1_c3	AI2643_v1_c2	99.310	62.6502657555
AI3000_v1_c3	AI2654_v1_c2	99.361	80.6493242217
AI3000_v1_c3	AI2677_v1_c2	99.334	75.6568109339
AI3000_v1_c3	AI2767_v1_c4	99.992	87.5679878512
AI3000_v1_c3	AI2969_v1_c3	99.122	73.6375018983
AI3000_v1_c3	AI2989_v1_c4	99.492	89.9431966591
AI3000_v1_c4	AI2697_v1_c2	99.937	100.00
AI3000_v1_c4	AI2781_v1_c4	99.996	100.00
AI3000_v1_c4	AI2849_v1_c3	100.000	100.00
AI3000_v1_c4	AI2970_v1_c4	99.998	100.00
AI3000_v1_c4	AI3003_v1_c4	99.996	100.00
AI3000_v1_c5	AI2698_v1_c3	97.881	93.9362997225
AI3001_v1_c3	AI2610_v1_c2	98.427	59.5394888948
AI3001_v1_c3	AI2660_v1_c2	98.210	61.9451244314
AI3001_v1_c3	AI2706_v1_c2	98.198	60.7694246722
AI3001_v1_c3	AI2896_v1_c2	98.118	72.6910650254
AI3001_v1_c4	AI2637_v1_c3	99.996	87.6912018853
AI3001_v1_c4	AI2676_v1_c4	99.959	100.00
AI3001_v1_c4	AI2769_v1_c3	99.996	100.00
AI3001_v1_c4	AI2872_v1_c2	99.959	100.00
AI3001_v1_c4	AI2900_v1_c2	99.994	100.00
AI3001_v1_c4	AI2960_v1_c4	99.994	100.00
AI3001_v1_c4	AI2989_v1_c3	99.988	100.00
AI3001_v1_c4	AN2346_v1_c3	99.772	100.00
AI3002_v1_c2	AI2961_v1_c2	99.965	100.00
AI3002_v1_c3	AH0325_v1_c2	99.944	100.00
AI3002_v1_c4	AI2674_v1_c4	99.958	100.00
AI3002_v1_c4	AI2742_v1_c4	99.988	100.00
AI3002_v1_c4	AI2776_v1_c3	99.995	100.00
AI3002_v1_c4	AI2829_v1_c3	99.773	100.00
AI3002_v1_c4	AI2860_v1_c3	99.979	100.00
AI3002_v1_c4	AI2895_v1_c3	99.992	100.00
AI3002_v1_c4	AI2929_v1_c4	99.994	100.00
AI3002_v1_c4	AI2967_v1_c3	99.994	100.00
AI3002_v1_c4	AI3039_v1_c4	99.994	100.00
AI3003_v1_c2	AI2601_v1_c3	93.425	56.8262552777
AI3003_v1_c2	AI2985_v1_c2	99.895	100.00
AI3003_v1_c3	AI2591_v1_c2	98.383	63.4912867012
AI3003_v1_c3	AI2745_v1_c2	98.426	72.1540846287
AI3003_v1_c3	AI2810_v1_c2	98.224	64.2910017271
AI3003_v1_c3	AI2896_v1_c2	98.180	75.7309643063
AI3003_v1_c3	AI2914_v1_c3	98.383	72.9951496834
AI3003_v1_c3	AI3046_v2_c2	98.223	73.3867184801
AI3003_v1_c4	AI2641_v1_c4	99.772	87.0752238806
AI3003_v1_c4	AI2746_v1_c3	99.988	100.00
AI3003_v1_c4	AI2778_v1_c3	99.995	100.00
AI3003_v1_c4	AI2822_v1_c2	99.994	100.00
AI3003_v1_c4	AI2851_v1_c4	99.996	100.00
AI3003_v1_c4	AI2907_v1_c3	99.992	100.00
AI3003_v1_c4	AI2932_v1_c4	99.992	100.00
AI3003_v1_c4	AI2965_v1_c4	99.994	100.00
AI3003_v1_c4	AI2998_v1_c4	99.996	100.00
AI3004_v1_c2	AI2601_v1_c3	93.346	59.0571650354
AI3004_v1_c2	AI2691_v1_c2	99.980	100.00
AI3004_v1_c3	AI2653_v1_c2	99.745	100.00
AI3004_v1_c3	AI2940_v1_c2	98.331	95.6740280971
AI3004_v1_c3	AI2976_v1_c3	99.754	100.00
AI3004_v1_c3	AI3011_v1_c2	98.462	92.0256730524
AI3004_v1_c3	AI3052_v1_c2	98.257	70.3772362708
AI3004_v1_c4	AI2759_v1_c3	99.979	97.372922231
AI3004_v1_c4	AI2803_v1_c3	99.994	100.00
AI3004_v1_c4	AI2927_v1_c3	99.994	100.00
AI3004_v1_c4	AI3001_v1_c4	100.000	100.00
AI3006_v1_c2	AI2976_v1_c2	99.951	100.00
AI3006_v1_c2	AI3004_v1_c2	99.971	100.00
AI3006_v1_c3	AI2697_v1_c2	99.933	100.00
AI3006_v1_c3	AI2781_v1_c4	100.000	100.00
AI3006_v1_c3	AI2850_v1_c5	99.995	100.00
AI3006_v1_c3	AI2882_v1_c3	99.991	100.00
AI3006_v1_c3	AI2912_v1_c2	99.992	95.9886242138
AI3007_v1_c2	AI2640_v1_c3	98.433	54.4568511229
AI3007_v1_c2	AI3041_v1_c2	98.594	78.8059550822
AI3007_v1_c3	AI2627_v1_c2	99.376	71.2946071429
AI3007_v1_c3	AI2810_v1_c3	99.270	62.0311785714
AI3008_v1_c2	AI2637_v1_c2	99.120	88.3495625258
AI3008_v1_c3	AI2709_v1_c2	98.485	79.9017691889
AI3008_v1_c3	AI3041_v1_c2	98.240	85.31614589
AI3008_v1_c3	AN2338_v1_c2	96.226	56.7673271639
AI3008_v1_c4	AI2668_v1_c5	99.960	100.00
AI3008_v1_c4	AI2740_v1_c3	99.988	100.00
AI3008_v1_c4	AI2776_v1_c3	99.995	100.00
AI3008_v1_c4	AI2840_v1_c4	99.994	100.00
AI3008_v1_c4	AI2868_v1_c3	99.994	100.00
AI3008_v1_c4	AI2905_v1_c3	99.993	100.00
AI3008_v1_c4	AN2346_v1_c3	99.772	100.00
AI3008_v1_c5	AI2588_v1_c3	99.259	69.4344782034
AI3009_v1_c2	AI2671_v1_c2	99.929	100.00
AI3009_v1_c3	AI2592_v1_c2	99.698	100.00
AI3009_v1_c3	AI2648_v1_c2	99.687	100.00
AI3009_v1_c3	AI2670_v1_c2	99.676	100.00
AI3009_v1_c3	AI2749_v1_c2	98.563	77.2624737456
AI3009_v1_c4	AI2742_v1_c4	99.988	100.00
AI3009_v1_c4	AI2849_v1_c3	99.996	100.00
AI3009_v1_c4	AI2962_v1_c4	99.994	100.00
AI3009_v1_c4	AI2994_v1_c3	99.996	100.00
AI3009_v1_c4	AI3027_v1_c3	99.992	100.00
AI3009_v1_c4	AI3064_v2_c3	99.774	100.00
AI3009_v1_c4	AN2351_v1_c3	99.773	100.00
AI3010_v1_c2	AI2587_v1_c2	98.293	66.7282518013
AI3010_v1_c2	AI2614_v1_c3	95.000	51.5051156617
AI3010_v1_c2	AI2706_v1_c2	98.080	73.2566780432
AI3010_v1_c2	AI2810_v1_c2	98.746	75.7472847933
AI3010_v1_c2	AI2961_v1_c3	97.873	57.1241865757
AI3010_v1_c2	AI3009_v1_c3	97.242	61.0718619644
AI3010_v1_c2	AN2344_v1_c2	96.078	61.9673833902
AI3010_v1_c3	AI2721_v1_c2	99.941	52.8365444015
AI3011_v1_c2	AH0326_v1_c3	98.474	58.8171105858
AI3011_v1_c2	AI2622_v1_c2	98.709	75.3003467297
AI3011_v1_c2	AI2748_v1_c2	99.970	91.5857998424
AI3011_v1_c2	AI2886_v1_c2	97.489	55.1413685317
AI3011_v1_c2	AI3001_v1_c3	98.352	86.502093512
AI3011_v1_c2	AI3027_v1_c2	99.970	99.2180141844
AI3011_v1_c3	AI2675_v1_c3	99.997	100.00
AI3011_v1_c3	AI2740_v1_c3	99.989	100.00
AI3011_v1_c3	AI2765_v1_c4	100.000	100.00
AI3011_v1_c3	AI2861_v1_c3	99.997	100.00
AI3011_v1_c3	AI2920_v1_c2	99.997	100.00
AI3011_v1_c3	AI2951_v1_c4	99.999	100.00
AI3011_v1_c3	AI2974_v1_c4	99.998	100.00
AI3011_v1_c3	AI3008_v1_c4	99.995	100.00
AI3012_v1_c3	AI2591_v1_c4	99.927	85.5260655738
AI3012_v1_c3	AI2755_v2_c4	99.895	70.7656674473
AI3012_v1_c3	AI3052_v1_c3	99.880	100.00
AI3013_v2_c2	AI2666_v1_c2	99.952	100.00
AI3013_v2_c4	AI3013_v2_c4	100.000	100.00
AI3018_v1_c2	AI2819_v5_c2	98.463	62.3876825633
AI3018_v1_c2	AI2931_v1_c2	99.154	80.806249379
AI3018_v1_c2	AI2970_v1_c3	98.873	83.0721783408
AI3018_v1_c2	AN2342_v1_c2	98.006	71.4538599106
AI3018_v1_c4	AI2853_v1_c3	97.658	91.7929349112
AI3018_v1_c5	AI2672_v1_c3	99.962	100.00
AI3018_v1_c5	AI2803_v1_c3	99.996	100.00
AI3018_v1_c5	AI2855_v1_c4	99.998	100.00
AI3018_v1_c5	AI2962_v1_c4	100.000	100.00
AI3018_v1_c6	AI2585_v1_c2	99.348	67.6642237983
AI3018_v1_c6	AI2908_v1_c3	97.977	83.1823798266
AI3018_v1_c6	AI2950_v1_c2	98.651	94.7319385343
AI3018_v1_c6	AI2971_v1_c3	97.126	54.536249015
AI3018_v1_c6	AI3009_v1_c3	99.513	67.2577777778
AI3018_v1_c6	AI3035_v5_c3	99.926	100.00
AI3018_v1_c7	AI2764_v1_c3	97.672	88.9106574074
AI3018_v1_c7	AI2893_v1_c4	99.981	100.00
AI3021_v1_c2	AI2586_v1_c2	99.274	86.4456476789
AI3021_v1_c2	AI2607_v1_c2	98.569	53.7769247922
AI3021_v1_c2	AI2650_v1_c2	99.000	75.5840441922
AI3021_v1_c2	AI2777_v1_c3	98.574	58.9393837421
AI3021_v1_c2	AI2800_v1_c2	98.859	78.0996655179
AI3021_v1_c2	AI2838_v1_c2	99.308	78.7593492804
AI3021_v1_c2	AI2910_v1_c2	99.170	86.0320008109
AI3021_v1_c2	AI3028_v1_c2	98.542	74.2434806406
AI3021_v1_c2	AN2347_v1_c2	98.595	72.1487066694
AI3021_v1_c3	AI2680_v1_c5	99.958	100.00
AI3021_v1_c3	AI2776_v1_c3	99.995	100.00
AI3021_v1_c3	AI2819_v5_c4	99.994	100.00
AI3021_v1_c3	AI2850_v1_c5	99.995	100.00
AI3021_v1_c3	AI2905_v1_c3	99.993	100.00
AI3021_v1_c3	AI2964_v1_c2	99.959	100.00
AI3021_v1_c3	AI2996_v1_c4	99.996	100.00
AI3021_v1_c3	AI3028_v1_c3	99.994	100.00
AI3021_v1_c3	AI3065_v1_c3	99.996	100.00
AI3021_v1_c3	AN2352_v1_c4	99.772	100.00
AI3021_v1_c4	AI2855_v1_c5	98.366	88.6012488263
AI3021_v1_c5	AI2741_v1_c3	98.565	53.6217357763
AI3021_v1_c5	AI2937_v1_c2	98.529	100.00
AI3021_v1_c5	AI3043_v5_c3	97.966	71.9284763742
AI3021_v1_c5	AN2347_v1_c2	98.205	100.00
AI3023_v5_c2	AI2655_v1_c2	99.941	100.00
AI3023_v5_c2	AI2676_v1_c3	99.765	100.00
AI3023_v5_c2	AI2867_v1_c2	99.721	100.00
AI3023_v5_c2	AI2924_v1_c2	99.821	100.00
AI3023_v5_c2	AI2945_v1_c2	99.525	97.6123246493
AI3023_v5_c2	AI3042_v1_c3	97.513	97.7977154309
AI3024_v1_c2	AI2754_v5_c2	99.897	97.5076589659
AI3024_v1_c2	AI2838_v1_c2	99.782	82.5938305831
AI3024_v1_c2	AI2908_v1_c2	99.656	51.0471045105
AI3024_v1_c2	AI2923_v1_c2	98.280	65.6703630363
AI3024_v1_c2	AI3009_v1_c3	98.416	61.4199449945
AI3024_v1_c2	AI3036_v1_c2	99.511	88.3418767877
AI3024_v1_c2	AI3051_v1_c2	99.847	100.00
AI3024_v1_c3	AI2588_v1_c3	99.783	77.0934006143
AI3024_v1_c3	AI2652_v1_c3	99.780	77.7828258008
AI3024_v1_c3	AI2805_v1_c2	97.300	50.66388767
AI3024_v1_c3	AI2841_v1_c3	96.650	50.2825186485
AI3024_v1_c3	AI3030_v1_c2	96.443	55.4278411584
AI3024_v1_c4	AI2649_v1_c2	98.838	55.5349464138
AI3024_v1_c4	AI2671_v1_c3	99.840	100.00
AI3024_v1_c4	AI3036_v1_c3	99.906	100.00
AI3024_v1_c4	AN2349_v1_c2	99.902	100.00
AI3025_v1_c2	AI3002_v1_c2	99.984	69.5902537992
AI3025_v1_c3	AI2634_v1_c2	99.759	87.420053281
AI3025_v1_c3	AI2650_v1_c2	98.848	76.0550252384
AI3025_v1_c3	AI2670_v1_c2	98.542	69.0260768368
AI3025_v1_c3	AI2741_v1_c2	99.758	97.3257094784
AI3025_v1_c3	AI2756_v1_c2	99.757	97.6495765564
AI3025_v1_c3	AI2780_v5_c2	99.785	100.00
AI3025_v1_c3	AI2937_v1_c2	98.626	79.5214666293
AI3025_v1_c3	AI2976_v1_c3	98.586	84.2201682557
AI3025_v1_c3	AN2354_v1_c2	99.426	100.00
AI3025_v1_c5	AI2638_v1_c3	99.979	52.2286586696
AI3025_v1_c5	AI2742_v1_c3	98.619	55.1731952017
AI3025_v1_c5	AI3024_v1_c2	99.989	58.5728898582
AI3025_v1_c5	AN2358_v1_c9	99.974	100.00
AI3027_v1_c2	AI2587_v1_c2	99.999	100.00
AI3027_v1_c2	AI2665_v1_c3	98.943	81.161369863
AI3027_v1_c2	AI2784_v1_c2	99.939	100.00
AI3027_v1_c2	AI2842_v1_c2	97.192	78.0215864925
AI3027_v1_c2	AI2976_v1_c3	98.585	98.5669480726
AI3027_v1_c2	AN2350_v1_c2	99.948	94.578266964
AI3027_v1_c3	AI2965_v1_c4	99.994	100.00
AI3027_v1_c3	AI3009_v1_c4	99.992	100.00
AI3027_v1_c3	AI3039_v1_c4	99.994	100.00
AI3027_v1_c3	AN2364_v1_c4	99.996	100.00
AI3027_v1_c4	AI2891_v1_c3	99.945	100.00
AI3028_v1_c2	AI2636_v1_c3	99.898	98.1226462324
AI3028_v1_c2	AI2782_v5_c2	98.314	80.6125977011
AI3028_v1_c2	AI2844_v1_c2	99.701	72.6896500639
AI3028_v1_c2	AI2952_v1_c2	98.247	65.0334814815
AI3028_v1_c2	AI2969_v1_c3	99.693	95.5862375479
AI3028_v1_c2	AN2337_v1_c3	99.074	66.2671954023
AI3028_v1_c3	AI2665_v1_c4	99.975	100.00
AI3028_v1_c3	AI2767_v1_c3	99.998	100.00
AI3028_v1_c3	AI2872_v1_c2	99.972	100.00
AI3028_v1_c3	AI2946_v1_c2	99.993	100.00
AI3028_v1_c3	AI3070_v1_c2	99.738	100.00
AI3030_v1_c2	AI2637_v1_c2	99.992	100.00
AI3030_v1_c2	AI2648_v1_c2	99.885	100.00
AI3030_v1_c2	AI2974_v1_c3	99.994	100.00
AI3030_v1_c2	AI3062_v1_c2	98.714	72.2357676903
AI3030_v1_c2	AN2354_v1_c2	98.773	69.7973564753
AI3030_v1_c3	AI2677_v1_c3	99.974	100.00
AI3030_v1_c3	AI2759_v1_c3	99.982	94.4012433257
AI3030_v1_c3	AI2785_v1_c3	99.998	100.00
AI3030_v1_c3	AI2849_v1_c3	99.998	100.00
AI3030_v1_c3	AI2873_v1_c2	100.000	100.00
AI3030_v1_c3	AI2924_v1_c3	100.000	100.00
AI3030_v1_c3	AI2960_v1_c4	99.996	100.00
AI3030_v1_c3	AI3009_v1_c4	99.994	100.00
AI3031_v1_c2	AI2750_v1_c2	98.682	54.6698543395
AI3031_v1_c2	AI2829_v1_c2	98.864	66.1110985232
AI3031_v1_c2	AI2851_v1_c2	98.512	65.9253247016
AI3031_v1_c2	AI2868_v1_c2	99.983	100.00
AI3031_v1_c2	AI2888_v1_c2	98.863	62.6943435161
AI3031_v1_c2	AI2903_v1_c2	99.634	100.00
AI3031_v1_c2	AI3046_v2_c2	98.543	74.6990127453
AI3031_v1_c3	AI2806_v1_c2	98.067	59.5086669922
AI3031_v1_c3	AI3055_v1_c2	96.836	53.9459716797
AI3034_v1_c2	AI2587_v1_c2	99.314	82.0793790219
AI3034_v1_c2	AI2653_v1_c2	99.853	100.00
AI3034_v1_c2	AI2791_v1_c3	99.648	73.6485875161
AI3034_v1_c2	AN2343_v1_c2	99.835	100.00
AI3034_v1_c3	AI2630_v1_c3	99.970	87.0232944833
AI3034_v1_c3	AI2775_v1_c4	99.970	100.00
AI3034_v1_c3	AI2844_v1_c4	99.966	100.00
AI3034_v1_c3	AI2874_v1_c3	99.966	100.00
AI3034_v1_c3	AI2912_v1_c2	99.957	97.4902719503
AI3034_v1_c3	AI2950_v1_c3	99.998	100.00
AI3034_v1_c3	AI3028_v1_c3	99.966	100.00
AI3034_v1_c3	AN2336_v5_c4	99.993	100.00
AI3035_v5_c2	AH0325_v1_c2	97.549	63.2062530941
AI3035_v5_c2	AI3039_v1_c3	97.503	54.8062902228
AI3035_v5_c3	AI2664_v1_c3	99.993	55.7162138571
AI3035_v5_c3	AI2687_v1_c3	99.993	100.00
AI3035_v5_c4	AI2683_v1_c3	100.000	100.00
AI3035_v5_c4	AI2754_v5_c3	99.959	100.00
AI3035_v5_c4	AI2866_v1_c2	99.971	100.00
AI3035_v5_c4	AI2895_v1_c3	99.969	100.00
AI3035_v5_c4	AI2960_v1_c4	99.958	100.00
AI3035_v5_c4	AI2989_v1_c3	99.966	100.00
AI3035_v5_c4	AI3064_v2_c3	99.766	100.00
AI3036_v1_c2	AI2805_v1_c2	99.438	100.00
AI3036_v1_c2	AI2851_v1_c2	99.622	100.00
AI3036_v1_c2	AI3041_v1_c2	98.631	89.8772824595
AI3036_v1_c3	AI2801_v1_c2	99.422	100.00
AI3036_v1_c3	AI2818_v1_c4	98.965	58.3630250597
AI3036_v1_c3	AI2900_v1_c3	98.425	96.8347195704
AI3036_v1_c3	AI3040_v1_c2	99.857	100.00
AI3036_v1_c4	AI2746_v1_c3	99.957	100.00
AI3036_v1_c4	AI2842_v1_c4	99.948	100.00
AI3036_v1_c4	AI2908_v1_c4	99.960	100.00
AI3036_v1_c4	AI2950_v1_c3	99.985	100.00
AI3036_v1_c4	AI2994_v1_c3	99.950	100.00
AI3036_v1_c4	AI3041_v1_c2	99.906	64.4030787037
AI3036_v1_c4	AI3062_v1_c3	99.967	77.1679861111
AI3036_v1_c4	AN2363_v1_c2	99.981	100.00
AI3037_v1_c2	AI2985_v1_c2	99.966	100.00
AI3037_v1_c3	AI2682_v1_c2	99.949	100.00
AI3037_v1_c3	AI2868_v1_c2	99.077	57.9390531967
AI3037_v1_c3	AI2937_v1_c2	99.036	83.3713762811
AI3037_v1_c3	AI3018_v1_c6	99.804	74.862318204
AI3038_v1_c2	AI2636_v1_c4	99.961	90.6992610063
AI3038_v1_c2	AI2697_v1_c2	99.971	100.00
AI3038_v1_c2	AI2781_v1_c4	99.959	100.00
AI3038_v1_c2	AI2849_v1_c3	99.963	100.00
AI3038_v1_c2	AI2970_v1_c4	99.961	100.00
AI3038_v1_c2	AI3003_v1_c4	99.959	100.00
AI3039_v1_c3	AH0325_v1_c2	99.581	76.488249011
AI3039_v1_c3	AI2707_v1_c2	98.814	59.5724380595
AI3039_v1_c3	AI2740_v1_c2	98.842	67.0533853841
AI3039_v1_c3	AN2344_v1_c2	98.790	68.7568269831
AI3039_v1_c4	AI2673_v1_c3	99.962	100.00
AI3039_v1_c4	AI2764_v1_c5	99.998	91.3512018853
AI3039_v1_c4	AI2844_v1_c4	99.994	100.00
AI3039_v1_c4	AI2868_v1_c3	99.996	100.00
AI3040_v1_c2	AI3001_v1_c2	99.963	72.316682637
AI3040_v1_c3	AI2668_v1_c5	99.960	100.00
AI3040_v1_c3	AI2750_v1_c3	99.987	100.00
AI3040_v1_c3	AI2787_v1_c5	99.993	100.00
AI3040_v1_c3	AI2909_v1_c3	99.980	100.00
AI3040_v1_c3	AI3001_v1_c4	99.993	100.00
AI3040_v1_c3	AI3040_v1_c3	100.000	100.00
AI3040_v1_c4	AI2787_v1_c4	100.000	99.6389891697
AI3041_v1_c2	AI2753_v1_c2	98.954	52.1376595745
AI3041_v1_c2	AI2840_v1_c2	99.221	56.5655089132
AI3041_v1_c2	AI3004_v1_c2	99.809	60.2668257619
AI3042_v1_c2	AI2588_v1_c2	99.915	100.00
AI3042_v1_c2	AI2631_v5_c2	99.426	94.6779075199
AI3042_v1_c2	AI2787_v1_c3	98.318	58.7138019617
AI3042_v1_c2	AI2879_v1_c2	99.996	100.00
AI3042_v1_c2	AI2930_v1_c2	98.387	60.0009318076
AI3042_v1_c2	AI2969_v1_c3	98.766	75.3712844465
AI3042_v1_c2	AI3003_v1_c3	98.377	64.0246286782
AI3042_v1_c2	AI3047_v1_c2	100.000	100.00
AI3042_v1_c3	AI2739_v1_c3	99.479	73.3101482059
AI3043_v5_c2	AI2603_v1_c2	99.997	100.00
AI3043_v5_c2	AI2626_v1_c2	99.993	100.00
AI3043_v5_c2	AI2777_v1_c3	98.421	58.2530499766
AI3043_v5_c2	AI2816_v1_c2	99.612	99.9437856142
AI3043_v5_c3	AI2604_v1_c3	99.131	57.6667214397
AI3043_v5_c3	AI2824_v5_c4	99.870	65.3304538341
AI3043_v5_c3	AI3036_v1_c3	98.469	100.00
AI3043_v5_c4	AN2340_v1_c3	100.000	100.00
AI3044_v1_c2	AI2741_v1_c3	99.276	56.195924085
AI3044_v1_c2	AI2993_v1_c3	99.606	64.4618752824
AI3044_v1_c2	AI3035_v5_c3	99.768	100.00
AI3044_v1_c2	AI3062_v1_c3	99.355	79.1581879801
AI3044_v1_c3	AI2621_v1_c3	94.783	53.1368089765
AI3044_v1_c3	AI2898_v1_c2	94.943	51.1248275862
AI3044_v1_c3	AI2919_v1_c3	93.333	51.5679146141
AI3044_v1_c3	AN2361_v1_c2	94.862	55.5091570881
AI3045_v2_c2	AI3045_v2_c2	100.000	100.00
AI3046_v2_c2	AI2641_v1_c3	98.584	50.6807574282
AI3046_v2_c2	AI2709_v1_c2	96.928	56.3487920117
AI3046_v2_c2	AI2745_v1_c2	99.882	100.00
AI3046_v2_c2	AI2761_v1_c2	99.876	100.00
AI3046_v2_c2	AI2782_v5_c2	99.880	95.6316463712
AI3046_v2_c2	AI3041_v1_c2	98.628	85.0054456892
AI3046_v2_c3	AI2630_v1_c2	97.969	51.0295492341
AI3046_v2_c3	AI2655_v1_c3	99.730	94.9530371991
AI3046_v2_c3	AI2787_v1_c3	97.157	56.7173829322
AI3046_v2_c3	AI2901_v1_c3	99.815	94.8374354486
AI3046_v2_c3	AI2952_v1_c2	98.063	51.9946652079
AI3046_v2_c3	AI3063_v1_c2	96.913	60.8959606127
AI3046_v2_c4	AI2816_v1_c4	100.000	100.00
AI3046_v2_c5	AI2811_v1_c4	100.000	100.00
AI3047_v1_c2	AI2606_v1_c3	98.177	50.4163171415
AI3047_v1_c2	AI2782_v5_c2	99.997	99.4239817842
